tof,bin_width,counts,dcounts
378.192,0.10239999999998872,647.56836,25.44736450008134
378.2944,0.10239999999998872,643.39143,25.365161738100547
378.39680000000004,0.10240000000004557,660.11015,25.692608859358756
378.49920000000003,0.10239999999998872,652.4640899999999,25.543376636615605
378.6016,0.10239999999998872,628.97181,25.079310397217863
378.704,0.10239999999998872,660.5033699999999,25.700260115415173
378.8064,0.10239999999998872,649.3386,25.482123145452384
378.90880000000004,0.10240000000004557,687.63751,26.22284328595967
379.01120000000003,0.10239999999998872,683.62077,26.146142545316316
379.1136,0.10239999999998872,721.26427,26.856363677906955
379.216,0.10239999999998872,638.3851099999999,25.26628405603008
379.3184,0.10239999999998872,642.72167,25.35195594032145
379.42080000000004,0.10240000000004557,629.3789899999999,25.08742693063599
379.52320000000003,0.10239999999998872,624.96682,24.999336391192468
379.6256,0.10239999999998872,660.14856,25.69335633972331
379.728,0.10239999999998872,634.13535,25.18204419819805
379.8304,0.10239999999998872,643.6620600000001,25.370495856407697
379.93280000000004,0.10240000000004557,638.88125,25.276100371694998
380.03520000000003,0.10239999999998872,612.19936,24.742662750803518
380.1376,0.10239999999998872,635.91912,25.21743682454662
380.24,0.10239999999998872,633.12924,25.162059534147836
380.3424,0.10239999999998872,643.8030299999999,25.373273931442114
380.44480000000004,0.10240000000004557,616.59708,24.831372898009487
380.54720000000003,0.10239999999998872,650.49784,25.504859144876686
380.6496,0.10239999999998872,596.41229,24.42155379987113
380.752,0.10239999999998872,642.17337,25.34113987175794
380.8544,0.10239999999998872,649.45399,25.48438718117428
380.95680000000004,0.10240000000004557,640.6989100000001,25.312030933925474
381.05920000000003,0.10239999999998872,616.9736,24.83895327907358
381.1616,0.10239999999998872,605.94839,24.616018971393405
381.264,0.10239999999998872,655.2679800000001,25.598202671281438
381.3664,0.10239999999998872,650.59944,25.506850844430012
381.46880000000004,0.10240000000004557,658.54636,25.662158132160283
381.57120000000003,0.10239999999998872,599.4690699999999,24.48405746603287
